text,label
"makanan yang selalu bikin trauma setelah pulangnya (tapi tetep makan di situ). banyak banget porsinya sampe ga kuat!  yamiennya enak, kuahnya paling top, clean dan ga bikin seret. kayaknya no micin2 deh.. semua toppingnya enak.. tapi ya itu porsinya banyak banget.  sampe besoknya rasanya masih kenyang.","[{""end"": 115, ""labels"": [""Positive"", ""Food""], ""start"": 79, ""text"": ""banyak banget porsinya sampe ga kuat""}, {""end"": 132, ""labels"": [""Positive"", ""Food""], ""start"": 118, ""text"": ""yamiennya enak""}, {""end"": 152, ""labels"": [""Positive"", ""Food""], ""start"": 134, ""text"": ""kuahnya paling top""}, {""end"": 178, ""labels"": [""Positive"", ""Food""], ""start"": 164, ""text"": ""ga bikin seret""}, {""end"": 226, ""labels"": [""Positive"", ""Food""], ""start"": 205, ""text"": ""semua toppingnya enak""}, {""end"": 263, ""labels"": [""Positive"", ""Food""], ""start"": 241, ""text"": ""porsinya banyak banget""}]"
"gile rame banget ini tempat. dan emang kebukti makanan nya enak coy. gw pesen mie yamin komplit tanpa ceker. mie yamin nya manis, saran gw sihh taro kecap asin sm sambel, behh lgs meledak rasanya!! dann yg juara lg bakso sm pangsitnya. gileee enak bener. cobain lah makan disini, ga nyesel","[{""end"": 63, ""labels"": [""Positive"", ""Food""], ""start"": 47, ""text"": ""makanan nya enak""}, {""end"": 128, ""labels"": [""Positive"", ""Food""], ""start"": 109, ""text"": ""mie yamin nya manis""}, {""end"": 253, ""labels"": [""Positive"", ""Food""], ""start"": 243, ""text"": ""enak bener""}]"
so far best  mie ayam yamien  in town ,"[{""end"": 37, ""labels"": [""Positive"", ""Food""], ""start"": 7, ""text"": ""best  mie ayam yamien  in town""}]"
"akhirnya kesampean juga nyobain mie yang legendaris banget di bandung. sempet ragu sih mau pesen satu atau setengah porsi karena takut nggak kenyang, ternyata seporsinya banyak banget untuk ukuran cewek *tapi tetep abis karena enak   aku pesen mie yamin 1 porsi & bakso pangsit. aku pesen mie yamin karena di jakarta jarang banget nemuin yang jual yamin dan lumayan kangen rasa mie yamin. tadinya pengen tambah ceker juga tapi ternyata bakso sama pangsitnya aja udah banyak banget dan nggak kuat nambah lagi. untuk rasa sih sesuai ekspektasi karena emang beneran gurih dan enak . pangsitnya juara banget sih! cuma next time aku mau balik lagi coba mie biasanya karena yang yamin agak kemanisan buatku.","[{""end"": 183, ""labels"": [""Positive"", ""Food""], ""start"": 159, ""text"": ""seporsinya banyak banget""}, {""end"": 480, ""labels"": [""Positive"", ""Food""], ""start"": 436, ""text"": ""bakso sama pangsitnya aja udah banyak banget""}, {""end"": 541, ""labels"": [""Positive"", ""Food""], ""start"": 515, ""text"": ""rasa sih sesuai ekspektasi""}, {""end"": 603, ""labels"": [""Positive"", ""Food""], ""start"": 580, ""text"": ""pangsitnya juara banget""}]"
"banyaaak banget pilihan roti dan kue, namanya jadul pake bahasa belanda. kas, brood, schaschlik, etc. selain itu ada beberapa menu main course, seperti nasi kuning, liwet, iga dll., dan juga es krim. aku belum cobain eskrimnya krn agak mahal hehe. tempat nyaman, bersih, dateng pas covid 19, semua makanan disajikan terbungkus. ada smoking dan non smoking room, pelayanan baik, sayang harga agak mahal hehe. tapi enak enak semuaaaaa, pengen beli semuanya. next kesini lagi kalau ke bandung. favorit nih!","[{""end"": 36, ""labels"": [""Positive"", ""Food""], ""start"": 0, ""text"": ""banyaaak banget pilihan roti dan kue""}, {""end"": 269, ""labels"": [""Positive"", ""Ambience""], ""start"": 248, ""text"": ""tempat nyaman, bersih""}, {""end"": 376, ""labels"": [""Positive"", ""Service""], ""start"": 362, ""text"": ""pelayanan baik""}, {""end"": 401, ""labels"": [""Negative"", ""Price""], ""start"": 385, ""text"": ""harga agak mahal""}, {""end"": 432, ""labels"": [""Positive"", ""Food""], ""start"": 413, ""text"": ""enak enak semuaaaaa""}]"
"i really love their milkshake! especially the marie regal one. the creaminess to the fullest, dan rasa manisnya tuh pas. selain itu salmon sambal matah mereka juga enak banget. sayangnya they grilled it overcook. and i love salmon when it’s still medium rare. tapi kesalahan ada di aku karna ga minta tingkat kematangan but they should ask the customer about it first. i’ll come back soon after covid, no regrets.","[{""end"": 29, ""labels"": [""Positive"", ""Food""], ""start"": 2, ""text"": ""really love their milkshake""}, {""end"": 119, ""labels"": [""Positive"", ""Food""], ""start"": 98, ""text"": ""rasa manisnya tuh pas""}, {""end"": 175, ""labels"": [""Positive"", ""Food""], ""start"": 132, ""text"": ""salmon sambal matah mereka juga enak banget""}, {""end"": 211, ""labels"": [""Negative"", ""Food""], ""start"": 187, ""text"": ""they grilled it overcook""}, {""end"": 400, ""labels"": [""Positive"", ""Miscellaneous""], ""start"": 369, ""text"": ""i\u2019ll come back soon after covid""}]"
"bandung is my home town..., the foods are incredible..., the people are ultra polite and nice..., but now bandung is also known for the heavy traffic...  whenever i go to bandung..., there's one place that i always visit..., rasa bakery..., presenting delicious cakes, pastry, ice cream, traditional foods, etc...  rasa bakery have been maintaining the consistent quality since i was little..., two thumbs up... btw, if you decided to visit this place, don't forget to try the home made ice cream, trully great....","[{""end"": 52, ""labels"": [""Positive"", ""Food""], ""start"": 28, ""text"": ""the foods are incredible""}, {""end"": 305, ""labels"": [""Positive"", ""Food""], ""start"": 252, ""text"": ""delicious cakes, pastry, ice cream, traditional foods""}]"
"pertama kali kesini karena ratingnya bagus di zomato. pesen:  - beef teriyaki ( dagingnya keras, menurutku rasanya terlalu kayak semur) - blackpepper beef ricebowl (dagingnya keras, rasa lumayan) - spaghetti bolognese (biasa bgt) - fish and chips ( ikannya ga ada rasa) - zuppa soup ( lumayan) - sop buntut ( nah yang ini enak bgt, kuahnya seger) -bitterballen ( lumayan enak)  - ice creamnya enak enak!  dan yang aneh pas bayar kasirnya bilang ga bisa pake debit katanya “disini khusus kartu kredit” jadi kalo kesini ga ada cc siapin cash ya guys . hmm overall not really impressed ya, mengingat ratingnya yang bagus.","[{""end"": 95, ""labels"": [""Negative"", ""Food""], ""start"": 80, ""text"": ""dagingnya keras""}, {""end"": 180, ""labels"": [""Negative"", ""Food""], ""start"": 165, ""text"": ""dagingnya keras""}, {""end"": 194, ""labels"": [""Positive"", ""Food""], ""start"": 182, ""text"": ""rasa lumayan""}, {""end"": 268, ""labels"": [""Negative"", ""Food""], ""start"": 249, ""text"": ""ikannya ga ada rasa""}, {""end"": 345, ""labels"": [""Positive"", ""Food""], ""start"": 318, ""text"": ""ini enak bgt, kuahnya seger""}, {""end"": 375, ""labels"": [""Positive"", ""Food""], ""start"": 363, ""text"": ""lumayan enak""}, {""end"": 402, ""labels"": [""Positive"", ""Food""], ""start"": 380, ""text"": ""ice creamnya enak enak""}]"
"restonya authentic banget,, cocok buat makan2 keluarga,, suka banget selat solo nya rotinya juga cukup enak cita rasanya jadul alias authentic,, cocok buat bawa ortu atau eyang kita , atau camer makan malam  pelayanan cukup sigap,,,","[{""end"": 83, ""labels"": [""Positive"", ""Food""], ""start"": 57, ""text"": ""suka banget selat solo nya""}, {""end"": 120, ""labels"": [""Positive"", ""Food""], ""start"": 84, ""text"": ""rotinya juga cukup enak cita rasanya""}, {""end"": 229, ""labels"": [""Positive"", ""Service""], ""start"": 208, ""text"": ""pelayanan cukup sigap""}]"
"lunch disini dan makanannya enak semua apalagi es kopyor nya yang udh melegenda juga es krim yang ada di kelapa itu ,, aglio olio nya menurutku biasa aja .","[{""end"": 38, ""labels"": [""Positive"", ""Food""], ""start"": 17, ""text"": ""makanannya enak semua""}, {""end"": 153, ""labels"": [""Negative"", ""Food""], ""start"": 119, ""text"": ""aglio olio nya menurutku biasa aja""}]"
the ice cream and the avocado juice taste reminds me the taste from my childhood,
ice cream nya enak.  iga garang asamnya jg enak.  nasgor kencur best  must try kalo ke bandung. .,"[{""end"": 18, ""labels"": [""Positive"", ""Food""], ""start"": 0, ""text"": ""ice cream nya enak""}, {""end"": 47, ""labels"": [""Positive"", ""Food""], ""start"": 21, ""text"": ""iga garang asamnya jg enak""}, {""end"": 68, ""labels"": [""Positive"", ""Food""], ""start"": 50, ""text"": ""nasgor kencur best""}]"
"tempat yg nyaman karena cukup luas. pelayanan baik makanan yg enak harga ga mulah tapi ga mahal beken untuk es krimnya juga  nasgor kencur selalu fav. agak sedikit spicy karena kencurnya. masi goreng rasa juga okey pizza standar lah ukuran sepiring 20cm  food 4,5/5 service 4,5/5 place 4,5/5 price 4/5 overall 4,5","[{""end"": 16, ""labels"": [""Positive"", ""Ambience""], ""start"": 0, ""text"": ""tempat yg nyaman""}, {""end"": 50, ""labels"": [""Positive"", ""Service""], ""start"": 36, ""text"": ""pelayanan baik""}, {""end"": 66, ""labels"": [""Positive"", ""Food""], ""start"": 51, ""text"": ""makanan yg enak""}, {""end"": 214, ""labels"": [""Positive"", ""Food""], ""start"": 188, ""text"": ""masi goreng rasa juga okey""}]"
"love the old but cozy ambience. food was great too! nasi goreng was tasty and fulfilling. i absolutely love the bitterbalen, mocha roll cake and the rhum ball! will absolutely comeback to try other delicacies!  downsides: they dont accept debit cards as payment option :( , service was also so-so","[{""end"": 30, ""labels"": [""Positive"", ""Ambience""], ""start"": 0, ""text"": ""love the old but cozy ambience""}, {""end"": 46, ""labels"": [""Positive"", ""Food""], ""start"": 32, ""text"": ""food was great""}, {""end"": 88, ""labels"": [""Positive"", ""Food""], ""start"": 52, ""text"": ""nasi goreng was tasty and fulfilling""}, {""end"": 268, ""labels"": [""Negative"", ""Service""], ""start"": 222, ""text"": ""they dont accept debit cards as payment option""}, {""end"": 296, ""labels"": [""Negative"", ""Service""], ""start"": 274, ""text"": ""service was also so-so""}]"
makanan enak delicious bgt nuansa nya chines nya bikin nyaman.....pelayanan super duper ramahhhhh......,"[{""end"": 26, ""labels"": [""Positive"", ""Food""], ""start"": 0, ""text"": ""makanan enak delicious bgt""}, {""end"": 61, ""labels"": [""Positive"", ""Ambience""], ""start"": 49, ""text"": ""bikin nyaman""}, {""end"": 97, ""labels"": [""Positive"", ""Service""], ""start"": 66, ""text"": ""pelayanan super duper ramahhhhh""}]"
"good day reader,  on 24 january 2020 (cny family dinner)  me and my family have a good dinner & good food in here,it was a first experience for dinner at bandung for us  the taste of food are good (not salty,not to much spicy,not sour),my favorite is chicken with salted egg flavor cause the chicken is boneless/fillet  for the price around 55k-85k for each menu,and my family spent around 480k for chicken with salted egg flavor,shrimp egg roll,crispy cuttlefish,brocoli with japanese tofu,and sour and sweet gurame fish.  god bless the food.","[{""end"": 113, ""labels"": [""Positive"", ""Miscellaneous""], ""start"": 58, ""text"": ""me and my family have a good dinner & good food in here""}, {""end"": 542, ""labels"": [""Positive"", ""Food""], ""start"": 524, ""text"": ""god bless the food""}]"
makanannya enak semuaa,"[{""end"": 22, ""labels"": [""Positive"", ""Food""], ""start"": 0, ""text"": ""makanannya enak semuaa""}]"
"sudah beberapa kali ke sini selalu puas. pilihan paket nya lengkap dan enak"". ayam telur asin recommended banget deh pokoknya!!! yang mau makan enak kesini aja, selain makanan nya yg enak"" tempat nya juga intagramable banget deh!!","[{""end"": 76, ""labels"": [""Positive"", ""Food""], ""start"": 41, ""text"": ""pilihan paket nya lengkap dan enak\""""}, {""end"": 224, ""labels"": [""Positive"", ""Ambience""], ""start"": 189, ""text"": ""tempat nya juga intagramable banget""}, {""end"": 188, ""labels"": [""Positive"", ""Food""], ""start"": 168, ""text"": ""makanan nya yg enak\""""}]"
"di beberapa resto di bandung, baru kali ini saya makan kangkung hotplate yg belum saya rasakan sebelumnya... pas banget sama lidah saya yg suka makanan khususnya sayur sayuran... recomended pokonya... #kulinerbandung #goldenchopsticks","[{""end"": 135, ""labels"": [""Positive"", ""Food""], ""start"": 109, ""text"": ""pas banget sama lidah saya""}, {""end"": 197, ""labels"": [""Positive"", ""Miscellaneous""], ""start"": 179, ""text"": ""recomended pokonya""}]"
"udah paling terbaik ayam telor asinnya, dan kangkungnya, gada yg bisa nyamain dah rasanya ... terbaks... rugi kalo ga nyoba","[{""end"": 55, ""labels"": [""Positive"", ""Food""], ""start"": 0, ""text"": ""udah paling terbaik ayam telor asinnya, dan kangkungnya""}, {""end"": 89, ""labels"": [""Positive"", ""Food""], ""start"": 57, ""text"": ""gada yg bisa nyamain dah rasanya""}, {""end"": 123, ""labels"": [""Positive"", ""Food""], ""start"": 105, ""text"": ""rugi kalo ga nyoba""}]"
ayam goreng telur asin goldenchopstick paling endoll.. selalu bikin pengen kesini lagi #chinesefoodhalal #goldenchopstick #kulinerbandung,"[{""end"": 52, ""labels"": [""Positive"", ""Food""], ""start"": 39, ""text"": ""paling endoll""}, {""end"": 86, ""labels"": [""Positive"", ""Miscellaneous""], ""start"": 55, ""text"": ""selalu bikin pengen kesini lagi""}]"
"tempat makan favorit keluarga besar! menu favorit mie goreng, udang pasir dan ayam telur asin ","[{""end"": 35, ""labels"": [""Positive"", ""Miscellaneous""], ""start"": 0, ""text"": ""tempat makan favorit keluarga besar""}]"
"nuansa cina nya terasa banget, mulai dari patung singa, sempoa,lampion sampe meja bundar. makanannya pun luamayan enak, apalagi sapo tahu dan sapi lada hitam nya.","[{""end"": 29, ""labels"": [""Positive"", ""Ambience""], ""start"": 0, ""text"": ""nuansa cina nya terasa banget""}, {""end"": 118, ""labels"": [""Positive"", ""Food""], ""start"": 90, ""text"": ""makanannya pun luamayan enak""}]"
"kalo lagi cari tempat makan yang bisa dipake buat reunian, golden chopstick emang paling cocok sih. porsi makanan nya banyak, menunya beragam, tempatnya juga luas. gak malu-maluin sih kalo rekomendasiin ke temen-temen.","[{""end"": 124, ""labels"": [""Positive"", ""Food""], ""start"": 100, ""text"": ""porsi makanan nya banyak""}, {""end"": 141, ""labels"": [""Positive"", ""Food""], ""start"": 126, ""text"": ""menunya beragam""}, {""end"": 162, ""labels"": [""Positive"", ""Ambience""], ""start"": 143, ""text"": ""tempatnya juga luas""}, {""end"": 217, ""labels"": [""Positive"", ""Miscellaneous""], ""start"": 164, ""text"": ""gak malu-maluin sih kalo rekomendasiin ke temen-temen""}]"
"yamin asiiin terfavorit! ga ngerti lagi kenapa ini enak banget sambelnya juga unik, pedes, cocok bgt sama yamin asinnya. tempatnya jg vintage2 gt lucu banget ga kaya tempat makan mie ayam. harganya jg affordable! selalu yg terpertama kucari kalau ke bandung!","[{""end"": 23, ""labels"": [""Positive"", ""Food""], ""start"": 0, ""text"": ""yamin asiiin terfavorit""}, {""end"": 82, ""labels"": [""Positive"", ""Food""], ""start"": 51, ""text"": ""enak banget sambelnya juga unik""}, {""end"": 157, ""labels"": [""Positive"", ""Ambience""], ""start"": 121, ""text"": ""tempatnya jg vintage2 gt lucu banget""}, {""end"": 211, ""labels"": [""Positive"", ""Price""], ""start"": 189, ""text"": ""harganya jg affordable""}]"
"the place looks soo good, it has balinese feel to it. foods are cheap. yamien was great. the baso campur was small portion though.","[{""end"": 24, ""labels"": [""Positive"", ""Ambience""], ""start"": 0, ""text"": ""the place looks soo good""}, {""end"": 69, ""labels"": [""Positive"", ""Price""], ""start"": 54, ""text"": ""foods are cheap""}, {""end"": 87, ""labels"": [""Positive"", ""Food""], ""start"": 71, ""text"": ""yamien was great""}, {""end"": 129, ""labels"": [""Negative"", ""Food""], ""start"": 89, ""text"": ""the baso campur was small portion though""}]"
